order_id,order_date,region,product_category,sales_rep,lead_source,units_sold,unit_price,revenue,month
510846,2025-12-24,South,Window Treatments,Rep C,Inbound Call,4,819.48,3277.92,2025-12
510847,2024-05-13,East,Smart Blinds,Rep D,Canvassing,2,414.03,828.06,2024-05
510848,2025-07-07,East,Window Treatments,Rep E,Website,2,165.37,330.74,2025-07
510849,2025-04-29,Midwest,Outdoor Shades,Rep B,Website,2,288.13,576.26,2025-04
510850,2024-09-30,East,Window Treatments,Rep E,Referral,5,592.52,2962.6,2024-09
510851,2025-03-17,South,Outdoor Shades,Rep E,Inbound Call,5,978.08,4890.4,2025-03
510852,2025-04-09,East,Smart Blinds,Rep A,Canvassing,2,904.45,1808.9,2025-04
510853,2024-08-24,West,Window Treatments,Rep C,Partner,5,410.77,2053.85,2024-08
510854,2024-05-14,Midwest,Outdoor Shades,Rep E,Partner,3,819.4,2458.2,2024-05
510855,2024-03-11,East,Window Treatments,Rep E,Website,2,816.22,1632.44,2024-03
510856,2025-08-11,West,Window Treatments,Rep A,Referral,4,424.82,1699.28,2025-08
510857,2025-11-08,Midwest,Smart Blinds,Rep C,Website,2,962.85,1925.7,2025-11
510858,2025-06-07,East,Window Treatments,Rep C,Inbound Call,2,249.57,499.14,2025-06
510859,2025-01-08,East,Accessories,Rep B,Inbound Call,2,999.09,1998.18,2025-01
510860,2024-03-01,South,Window Treatments,Rep A,Referral,1,567.51,567.51,2024-03
510861,2025-05-28,East,Outdoor Shades,Rep D,Canvassing,2,496.78,993.56,2025-05
510862,2024-04-26,West,Outdoor Shades,Rep B,Partner,1,725.11,725.11,2024-04
510863,2025-12-21,East,Outdoor Shades,Rep D,Website,1,995.96,995.96,2025-12
510864,2025-05-28,East,Smart Blinds,Rep D,Website,3,576.74,1730.22,2025-05
510865,2024-08-14,South,Smart Blinds,Rep C,Partner,4,469.86,1879.44,2024-08
510866,2025-02-09,West,Outdoor Shades,Rep D,Partner,3,361.27,1083.81,2025-02
510867,2024-06-14,Midwest,Window Treatments,Rep E,Website,1,206.54,206.54,2024-06
510868,2024-01-30,East,Outdoor Shades,Rep A,Website,2,210.4,420.8,2024-01
510869,2025-11-21,Midwest,Outdoor Shades,Rep B,Canvassing,5,572.82,2864.1,2025-11
510870,2025-07-04,West,Smart Blinds,Rep E,Partner,2,291.81,583.62,2025-07
510871,2024-01-11,Midwest,Outdoor Shades,Rep C,Referral,4,733.95,2935.8,2024-01
510872,2024-08-10,South,Window Treatments,Rep C,Inbound Call,5,303.62,1518.1,2024-08
510873,2024-07-20,West,Outdoor Shades,Rep B,Referral,5,1008.37,5041.85,2024-07
510874,2025-10-14,Midwest,Window Treatments,Rep D,Inbound Call,3,373.41,1120.23,2025-10
510875,2025-05-12,West,Smart Blinds,Rep D,Website,5,145.26,726.3,2025-05
510876,2025-06-28,Midwest,Accessories,Rep E,Website,5,1000.95,5004.75,2025-06
510877,2024-09-03,South,Outdoor Shades,Rep D,Website,4,508.93,2035.72,2024-09
510878,2024-09-20,South,Window Treatments,Rep E,Referral,1,238.49,238.49,2024-09
510879,2024-05-02,West,Smart Blinds,Rep C,Website,3,793.44,2380.32,2024-05
510880,2025-01-11,Midwest,Outdoor Shades,Rep A,Referral,3,1078.77,3236.31,2025-01
510881,2025-03-04,Midwest,Smart Blinds,Rep D,Partner,2,587.99,1175.98,2025-03
510882,2024-06-12,West,Outdoor Shades,Rep E,Inbound Call,5,632.54,3162.7,2024-06
510883,2025-04-01,West,Window Treatments,Rep C,Website,5,591.99,2959.95,2025-04
510884,2025-02-24,East,Outdoor Shades,Rep A,Inbound Call,4,407.91,1631.64,2025-02
510885,2025-08-14,Midwest,Window Treatments,Rep D,Partner,5,933.45,4667.25,2025-08
510886,2025-05-03,West,Outdoor Shades,Rep A,Website,5,409.67,2048.35,2025-05
510887,2025-12-15,South,Window Treatments,Rep C,Partner,4,780.44,3121.76,2025-12
510888,2024-07-15,Midwest,Window Treatments,Rep A,Canvassing,5,366.02,1830.1,2024-07
510889,2024-10-07,West,Accessories,Rep C,Website,5,360.3,1801.5,2024-10
510890,2024-03-31,South,Accessories,Rep D,Website,2,890.15,1780.3,2024-03
510891,2025-09-24,Midwest,Window Treatments,Rep D,Partner,4,428.05,1712.2,2025-09
510892,2025-10-15,East,Outdoor Shades,Rep A,Inbound Call,5,133.56,667.8,2025-10
510893,2025-10-04,West,Window Treatments,Rep E,Canvassing,1,579.53,579.53,2025-10
510894,2025-01-09,Midwest,Outdoor Shades,Rep E,Website,5,454.11,2270.55,2025-01
510895,2025-04-25,West,Window Treatments,Rep C,Referral,3,622.58,1867.74,2025-04
510896,2024-12-25,East,Window Treatments,Rep D,Canvassing,2,371.67,743.34,2024-12
510897,2025-01-27,South,Smart Blinds,Rep E,Canvassing,4,853.79,3415.16,2025-01
510898,2025-07-21,South,Outdoor Shades,Rep C,Website,2,177.11,354.22,2025-07
510899,2025-08-23,East,Window Treatments,Rep C,Partner,4,990.75,3963.0,2025-08
510900,2025-07-02,Midwest,Outdoor Shades,Rep A,Canvassing,3,566.09,1698.27,2025-07
510901,2024-04-08,Midwest,Outdoor Shades,Rep B,Website,2,472.74,945.48,2024-04
510902,2024-05-16,West,Outdoor Shades,Rep C,Referral,2,141.43,282.86,2024-05
510903,2025-01-15,West,Outdoor Shades,Rep D,Referral,2,782.97,1565.94,2025-01
510904,2024-11-10,West,Window Treatments,Rep A,Partner,4,782.31,3129.24,2024-11
510905,2025-01-08,South,Smart Blinds,Rep D,Referral,1,423.19,423.19,2025-01
510906,2025-09-13,South,Outdoor Shades,Rep D,Canvassing,4,1058.67,4234.68,2025-09
510907,2025-12-07,South,Window Treatments,Rep E,Partner,3,867.11,2601.33,2025-12
510908,2024-01-25,West,Outdoor Shades,Rep A,Inbound Call,3,333.12,999.36,2024-01
510909,2025-03-07,East,Outdoor Shades,Rep A,Canvassing,4,836.3,3345.2,2025-03
510910,2025-11-06,East,Outdoor Shades,Rep E,Website,1,630.73,630.73,2025-11
510911,2025-12-31,South,Smart Blinds,Rep B,Website,4,1011.93,4047.72,2025-12
510912,2024-11-17,Midwest,Smart Blinds,Rep E,Website,1,838.21,838.21,2024-11
510913,2025-08-05,South,Accessories,Rep D,Inbound Call,5,741.64,3708.2,2025-08
510914,2025-11-20,West,Smart Blinds,Rep B,Partner,3,1097.12,3291.36,2025-11
510915,2024-02-20,East,Window Treatments,Rep A,Website,1,145.5,145.5,2024-02
510916,2025-09-25,South,Window Treatments,Rep D,Partner,5,526.0,2630.0,2025-09
510917,2025-02-16,Midwest,Window Treatments,Rep B,Website,3,738.99,2216.97,2025-02
510918,2025-03-07,Midwest,Outdoor Shades,Rep B,Partner,5,1091.3,5456.5,2025-03
510919,2025-02-01,East,Smart Blinds,Rep B,Partner,4,257.79,1031.16,2025-02
510920,2025-10-20,West,Outdoor Shades,Rep C,Partner,3,801.27,2403.81,2025-10
510921,2024-03-04,West,Outdoor Shades,Rep C,Referral,4,378.25,1513.0,2024-03
510922,2024-12-18,South,Smart Blinds,Rep E,Referral,5,723.79,3618.95,2024-12
510923,2024-10-09,West,Window Treatments,Rep D,Partner,1,433.53,433.53,2024-10
510924,2024-05-10,South,Outdoor Shades,Rep B,Inbound Call,1,253.95,253.95,2024-05
510925,2025-06-02,West,Smart Blinds,Rep C,Canvassing,1,751.65,751.65,2025-06
510926,2025-03-13,Midwest,Window Treatments,Rep E,Canvassing,2,597.15,1194.3,2025-03
510927,2025-05-22,Midwest,Window Treatments,Rep D,Referral,2,564.1,1128.2,2025-05
510928,2025-02-23,West,Window Treatments,Rep A,Inbound Call,4,367.95,1471.8,2025-02
510929,2024-11-08,Midwest,Window Treatments,Rep B,Partner,1,342.73,342.73,2024-11
510930,2024-10-06,East,Outdoor Shades,Rep D,Canvassing,2,476.34,952.68,2024-10
510931,2025-04-10,Midwest,Smart Blinds,Rep B,Website,5,865.08,4325.4,2025-04
510932,2025-10-06,South,Outdoor Shades,Rep D,Partner,5,233.21,1166.05,2025-10
510933,2024-12-04,East,Accessories,Rep E,Canvassing,2,929.61,1859.22,2024-12
510934,2024-02-18,West,Smart Blinds,Rep B,Website,5,745.01,3725.05,2024-02
510935,2025-04-06,South,Accessories,Rep D,Partner,3,1024.27,3072.81,2025-04
510936,2024-12-08,East,Window Treatments,Rep B,Referral,4,855.89,3423.56,2024-12
510937,2025-03-29,West,Outdoor Shades,Rep B,Inbound Call,2,539.72,1079.44,2025-03
510938,2025-07-27,Midwest,Smart Blinds,Rep C,Partner,3,470.9,1412.7,2025-07
510939,2025-05-12,South,Smart Blinds,Rep D,Referral,5,948.52,4742.6,2025-05
510940,2025-08-02,South,Window Treatments,Rep E,Canvassing,4,527.39,2109.56,2025-08
510941,2024-06-16,East,Accessories,Rep D,Referral,2,265.66,531.32,2024-06
510942,2024-07-30,West,Window Treatments,Rep B,Partner,4,675.7,2702.8,2024-07
510943,2025-08-16,Midwest,Smart Blinds,Rep B,Referral,5,1097.96,5489.8,2025-08
510944,2024-07-22,South,Accessories,Rep B,Inbound Call,3,387.69,1163.07,2024-07
510945,2025-09-03,East,Outdoor Shades,Rep A,Referral,5,651.14,3255.7,2025-09
510946,2025-02-14,East,Accessories,Rep B,Inbound Call,3,274.89,824.67,2025-02
510947,2024-09-04,East,Outdoor Shades,Rep C,Canvassing,2,675.8,1351.6,2024-09
510948,2025-01-10,West,Smart Blinds,Rep B,Inbound Call,3,182.31,546.93,2025-01
510949,2025-03-30,West,Outdoor Shades,Rep D,Website,1,511.08,511.08,2025-03
510950,2025-09-30,East,Window Treatments,Rep C,Website,4,610.53,2442.12,2025-09
510951,2024-05-30,East,Outdoor Shades,Rep E,Referral,3,596.4,1789.2,2024-05
510952,2024-02-25,Midwest,Smart Blinds,Rep C,Inbound Call,4,931.33,3725.32,2024-02
510953,2025-11-16,East,Smart Blinds,Rep B,Partner,4,869.34,3477.36,2025-11
510954,2024-07-31,South,Window Treatments,Rep A,Inbound Call,5,805.09,4025.45,2024-07
510955,2024-09-05,West,Window Treatments,Rep B,Canvassing,3,1051.22,3153.66,2024-09
510956,2025-11-09,West,Smart Blinds,Rep C,Website,3,1038.91,3116.73,2025-11
510957,2025-07-27,South,Smart Blinds,Rep A,Referral,5,790.14,3950.7,2025-07
510958,2024-08-07,East,Window Treatments,Rep A,Canvassing,5,909.1,4545.5,2024-08
510959,2024-07-19,South,Window Treatments,Rep B,Inbound Call,4,715.81,2863.24,2024-07
510960,2024-03-14,Midwest,Smart Blinds,Rep C,Website,4,980.46,3921.84,2024-03
510961,2024-09-28,Midwest,Outdoor Shades,Rep D,Inbound Call,5,322.42,1612.1,2024-09
510962,2025-02-11,South,Outdoor Shades,Rep E,Inbound Call,2,1093.52,2187.04,2025-02
510963,2025-01-17,West,Outdoor Shades,Rep A,Canvassing,3,987.92,2963.76,2025-01
510964,2024-11-14,South,Outdoor Shades,Rep E,Canvassing,2,937.24,1874.48,2024-11
510965,2024-08-03,Midwest,Window Treatments,Rep D,Partner,5,746.16,3730.8,2024-08
510966,2025-06-24,West,Smart Blinds,Rep D,Website,1,1042.79,1042.79,2025-06
510967,2025-02-26,Midwest,Smart Blinds,Rep C,Partner,4,622.58,2490.32,2025-02
510968,2024-12-09,South,Outdoor Shades,Rep B,Canvassing,5,262.49,1312.45,2024-12
510969,2024-09-27,Midwest,Window Treatments,Rep E,Partner,1,463.54,463.54,2024-09
510970,2024-03-16,East,Window Treatments,Rep E,Referral,2,555.38,1110.76,2024-03
510971,2025-09-27,South,Outdoor Shades,Rep C,Inbound Call,1,449.18,449.18,2025-09
510972,2025-11-10,East,Outdoor Shades,Rep E,Referral,5,626.52,3132.6,2025-11
510973,2024-07-12,West,Window Treatments,Rep C,Canvassing,3,327.69,983.07,2024-07
510974,2025-12-07,Midwest,Window Treatments,Rep A,Inbound Call,1,520.79,520.79,2025-12
510975,2024-01-26,Midwest,Outdoor Shades,Rep A,Website,4,974.74,3898.96,2024-01
510976,2024-09-21,West,Window Treatments,Rep B,Referral,2,835.53,1671.06,2024-09
510977,2024-03-01,West,Smart Blinds,Rep E,Referral,2,314.44,628.88,2024-03
510978,2025-10-06,West,Outdoor Shades,Rep C,Website,3,249.84,749.52,2025-10
510979,2024-10-06,East,Accessories,Rep B,Referral,3,1040.86,3122.58,2024-10
510980,2024-07-17,West,Outdoor Shades,Rep A,Website,4,924.82,3699.28,2024-07
510981,2024-05-15,South,Window Treatments,Rep D,Inbound Call,1,490.34,490.34,2024-05
510982,2025-11-26,East,Accessories,Rep E,Inbound Call,5,841.91,4209.55,2025-11
510983,2025-06-30,East,Outdoor Shades,Rep D,Partner,1,568.05,568.05,2025-06
510984,2024-09-10,South,Window Treatments,Rep D,Canvassing,3,214.6,643.8,2024-09
510985,2024-11-22,East,Smart Blinds,Rep C,Inbound Call,1,822.29,822.29,2024-11
510986,2025-12-12,South,Window Treatments,Rep B,Inbound Call,5,638.69,3193.45,2025-12
510987,2024-10-08,Midwest,Window Treatments,Rep D,Inbound Call,2,957.93,1915.86,2024-10
510988,2025-03-05,East,Window Treatments,Rep D,Canvassing,1,562.88,562.88,2025-03
510989,2025-12-13,West,Outdoor Shades,Rep E,Partner,4,513.74,2054.96,2025-12
510990,2024-12-13,West,Window Treatments,Rep B,Referral,1,359.84,359.84,2024-12
510991,2025-10-25,East,Window Treatments,Rep C,Website,1,491.38,491.38,2025-10
510992,2024-10-02,South,Window Treatments,Rep A,Referral,1,310.44,310.44,2024-10
510993,2024-04-25,East,Accessories,Rep B,Partner,5,772.28,3861.4,2024-04
510994,2024-07-05,Midwest,Outdoor Shades,Rep B,Partner,1,336.06,336.06,2024-07
510995,2025-03-29,Midwest,Window Treatments,Rep E,Partner,1,909.96,909.96,2025-03
510996,2024-03-24,Midwest,Smart Blinds,Rep C,Inbound Call,1,474.61,474.61,2024-03
510997,2025-05-24,West,Outdoor Shades,Rep D,Partner,3,219.84,659.52,2025-05
510998,2024-01-15,South,Outdoor Shades,Rep B,Canvassing,4,783.36,3133.44,2024-01
510999,2025-05-06,East,Window Treatments,Rep C,Canvassing,5,950.49,4752.45,2025-05
511000,2024-11-02,West,Outdoor Shades,Rep A,Website,1,259.06,259.06,2024-11
511001,2024-06-05,Midwest,Window Treatments,Rep B,Inbound Call,2,272.12,544.24,2024-06
511002,2025-12-14,Midwest,Window Treatments,Rep B,Canvassing,1,992.99,992.99,2025-12
511003,2025-10-08,South,Window Treatments,Rep E,Referral,3,877.74,2633.22,2025-10
511004,2025-10-20,West,Accessories,Rep D,Referral,2,603.89,1207.78,2025-10
511005,2025-03-23,East,Outdoor Shades,Rep E,Canvassing,3,371.44,1114.32,2025-03
511006,2024-03-20,Midwest,Window Treatments,Rep B,Referral,1,1030.69,1030.69,2024-03
511007,2025-08-18,West,Accessories,Rep C,Canvassing,2,766.94,1533.88,2025-08
511008,2025-11-23,Midwest,Smart Blinds,Rep C,Website,4,268.07,1072.28,2025-11
511009,2024-11-08,Midwest,Accessories,Rep C,Inbound Call,2,423.5,847.0,2024-11
511010,2025-05-25,Midwest,Outdoor Shades,Rep C,Referral,4,512.52,2050.08,2025-05
511011,2024-02-19,Midwest,Smart Blinds,Rep A,Referral,3,635.16,1905.48,2024-02
511012,2025-05-17,Midwest,Smart Blinds,Rep A,Canvassing,1,1028.28,1028.28,2025-05
511013,2025-03-07,South,Window Treatments,Rep E,Referral,5,997.78,4988.9,2025-03
511014,2025-09-18,South,Window Treatments,Rep D,Inbound Call,2,433.91,867.82,2025-09
511015,2025-06-30,South,Window Treatments,Rep D,Inbound Call,2,1067.84,2135.68,2025-06
511016,2024-03-23,South,Outdoor Shades,Rep C,Partner,2,347.53,695.06,2024-03
511017,2025-08-23,South,Outdoor Shades,Rep D,Canvassing,4,705.48,2821.92,2025-08
511018,2025-05-25,Midwest,Window Treatments,Rep D,Partner,5,122.46,612.3,2025-05
511019,2024-01-10,South,Window Treatments,Rep C,Referral,4,810.61,3242.44,2024-01
511020,2025-09-20,South,Accessories,Rep C,Website,1,934.15,934.15,2025-09
511021,2024-07-13,Midwest,Window Treatments,Rep C,Website,1,335.31,335.31,2024-07
511022,2024-06-27,South,Window Treatments,Rep B,Referral,2,404.95,809.9,2024-06
511023,2024-12-17,South,Accessories,Rep B,Website,3,261.75,785.25,2024-12
511024,2024-09-30,East,Window Treatments,Rep B,Partner,3,1071.98,3215.94,2024-09
511025,2024-04-10,East,Smart Blinds,Rep D,Website,4,921.08,3684.32,2024-04
511026,2025-06-01,Midwest,Outdoor Shades,Rep B,Website,1,341.26,341.26,2025-06
511027,2024-10-23,East,Smart Blinds,Rep D,Canvassing,2,391.44,782.88,2024-10
511028,2025-09-10,Midwest,Outdoor Shades,Rep C,Referral,4,953.93,3815.72,2025-09
511029,2025-12-19,East,Window Treatments,Rep D,Website,5,440.66,2203.3,2025-12
511030,2024-03-06,East,Outdoor Shades,Rep E,Canvassing,1,905.63,905.63,2024-03
511031,2025-02-04,South,Accessories,Rep A,Canvassing,5,596.03,2980.15,2025-02
511032,2025-11-15,Midwest,Outdoor Shades,Rep D,Website,5,856.5,4282.5,2025-11
511033,2024-06-27,West,Window Treatments,Rep E,Referral,5,966.01,4830.05,2024-06
511034,2025-09-29,Midwest,Window Treatments,Rep A,Canvassing,4,675.05,2700.2,2025-09
511035,2025-10-08,Midwest,Outdoor Shades,Rep B,Referral,2,660.39,1320.78,2025-10
511036,2024-11-30,South,Accessories,Rep C,Referral,3,914.62,2743.86,2024-11
511037,2025-10-30,East,Window Treatments,Rep C,Partner,4,1032.16,4128.64,2025-10
511038,2025-08-26,West,Outdoor Shades,Rep E,Referral,5,431.36,2156.8,2025-08
511039,2025-02-04,South,Accessories,Rep B,Canvassing,2,950.85,1901.7,2025-02
511040,2025-11-15,Midwest,Smart Blinds,Rep A,Website,3,228.1,684.3,2025-11
511041,2025-05-04,West,Outdoor Shades,Rep D,Canvassing,5,701.51,3507.55,2025-05
511042,2024-06-12,South,Window Treatments,Rep D,Inbound Call,2,919.68,1839.36,2024-06
511043,2025-12-06,Midwest,Window Treatments,Rep A,Partner,4,333.16,1332.64,2025-12
511044,2025-05-30,East,Outdoor Shades,Rep C,Referral,3,475.88,1427.64,2025-05
511045,2025-07-20,East,Window Treatments,Rep B,Inbound Call,5,616.22,3081.1,2025-07
511046,2025-03-20,South,Window Treatments,Rep C,Partner,5,456.61,2283.05,2025-03
511047,2025-11-07,Midwest,Outdoor Shades,Rep E,Partner,5,825.39,4126.95,2025-11
511048,2025-03-28,Midwest,Smart Blinds,Rep A,Inbound Call,2,195.62,391.24,2025-03
511049,2025-07-17,West,Smart Blinds,Rep D,Canvassing,5,895.47,4477.35,2025-07
511050,2024-03-29,South,Window Treatments,Rep D,Website,2,234.66,469.32,2024-03
511051,2025-02-04,West,Outdoor Shades,Rep B,Website,5,381.45,1907.25,2025-02
511052,2025-01-09,West,Window Treatments,Rep D,Canvassing,2,654.49,1308.98,2025-01
511053,2024-10-21,South,Accessories,Rep C,Website,1,857.28,857.28,2024-10
511054,2025-12-21,Midwest,Outdoor Shades,Rep D,Inbound Call,4,161.03,644.12,2025-12
511055,2024-08-23,East,Window Treatments,Rep A,Canvassing,4,661.38,2645.52,2024-08
511056,2025-04-11,West,Smart Blinds,Rep E,Inbound Call,2,871.46,1742.92,2025-04
511057,2024-08-30,East,Window Treatments,Rep B,Referral,4,215.29,861.16,2024-08
511058,2025-05-05,Midwest,Accessories,Rep B,Canvassing,4,1073.67,4294.68,2025-05
511059,2024-08-09,East,Accessories,Rep A,Inbound Call,5,259.05,1295.25,2024-08
511060,2024-09-08,West,Outdoor Shades,Rep D,Website,2,818.77,1637.54,2024-09
511061,2025-03-20,East,Outdoor Shades,Rep B,Website,1,222.41,222.41,2025-03
511062,2025-11-03,East,Smart Blinds,Rep A,Website,3,928.44,2785.32,2025-11
511063,2024-12-29,South,Window Treatments,Rep B,Partner,4,871.73,3486.92,2024-12
511064,2024-05-18,South,Accessories,Rep C,Canvassing,5,829.77,4148.85,2024-05
511065,2025-07-11,East,Accessories,Rep E,Inbound Call,5,987.11,4935.55,2025-07
511066,2024-06-10,Midwest,Window Treatments,Rep B,Canvassing,1,492.03,492.03,2024-06
511067,2025-02-14,Midwest,Accessories,Rep C,Referral,2,905.4,1810.8,2025-02
511068,2025-05-21,West,Window Treatments,Rep C,Partner,3,151.98,455.94,2025-05
511069,2025-07-20,East,Outdoor Shades,Rep D,Inbound Call,3,260.44,781.32,2025-07
511070,2024-05-08,East,Window Treatments,Rep B,Inbound Call,5,632.46,3162.3,2024-05
511071,2024-12-12,South,Window Treatments,Rep C,Partner,2,655.01,1310.02,2024-12
511072,2024-01-24,Midwest,Window Treatments,Rep D,Inbound Call,1,666.36,666.36,2024-01
511073,2025-07-21,West,Window Treatments,Rep D,Website,5,756.61,3783.05,2025-07
511074,2025-06-18,South,Accessories,Rep A,Partner,2,921.97,1843.94,2025-06
511075,2024-08-23,South,Window Treatments,Rep E,Website,2,167.04,334.08,2024-08
511076,2025-08-06,West,Window Treatments,Rep E,Website,4,122.77,491.08,2025-08
511077,2025-03-28,West,Outdoor Shades,Rep E,Website,2,441.49,882.98,2025-03
511078,2025-08-13,West,Window Treatments,Rep A,Canvassing,3,290.61,871.83,2025-08
511079,2024-07-04,Midwest,Window Treatments,Rep E,Canvassing,3,795.58,2386.74,2024-07
511080,2024-03-08,South,Outdoor Shades,Rep D,Canvassing,5,428.43,2142.15,2024-03
511081,2025-07-31,South,Outdoor Shades,Rep D,Inbound Call,1,978.49,978.49,2025-07
511082,2025-10-12,West,Accessories,Rep D,Canvassing,1,242.43,242.43,2025-10
511083,2024-12-03,South,Window Treatments,Rep A,Referral,4,796.7,3186.8,2024-12
511084,2025-10-21,East,Outdoor Shades,Rep A,Partner,1,941.62,941.62,2025-10
511085,2025-10-25,South,Outdoor Shades,Rep E,Partner,3,267.4,802.2,2025-10
511086,2024-06-22,South,Window Treatments,Rep C,Partner,3,605.37,1816.11,2024-06
511087,2025-06-07,West,Smart Blinds,Rep B,Website,3,1017.49,3052.47,2025-06
511088,2024-01-15,East,Accessories,Rep E,Referral,5,435.63,2178.15,2024-01
511089,2025-10-07,West,Window Treatments,Rep E,Partner,1,734.72,734.72,2025-10
511090,2025-02-09,South,Outdoor Shades,Rep C,Referral,3,938.24,2814.72,2025-02
511091,2025-04-23,West,Outdoor Shades,Rep D,Canvassing,4,128.12,512.48,2025-04
511092,2025-01-08,West,Accessories,Rep C,Inbound Call,1,580.89,580.89,2025-01
511093,2025-05-18,West,Window Treatments,Rep C,Canvassing,4,677.06,2708.24,2025-05
511094,2024-02-21,South,Accessories,Rep B,Referral,1,442.58,442.58,2024-02
511095,2024-02-28,Midwest,Accessories,Rep A,Website,5,614.33,3071.65,2024-02
511096,2024-10-06,East,Smart Blinds,Rep A,Website,4,192.62,770.48,2024-10
511097,2025-11-24,South,Outdoor Shades,Rep D,Referral,1,449.33,449.33,2025-11
511098,2025-09-17,East,Outdoor Shades,Rep D,Website,2,773.83,1547.66,2025-09
511099,2024-12-06,East,Window Treatments,Rep E,Inbound Call,1,412.03,412.03,2024-12
511100,2025-02-28,East,Outdoor Shades,Rep C,Partner,2,959.17,1918.34,2025-02
511101,2025-05-28,East,Outdoor Shades,Rep D,Website,2,378.17,756.34,2025-05
511102,2025-04-12,South,Outdoor Shades,Rep A,Partner,2,1011.83,2023.66,2025-04
511103,2025-08-10,Midwest,Accessories,Rep A,Canvassing,3,1084.81,3254.43,2025-08
511104,2025-03-30,East,Outdoor Shades,Rep E,Partner,5,719.91,3599.55,2025-03
511105,2024-06-03,South,Accessories,Rep E,Referral,5,595.37,2976.85,2024-06
511106,2025-07-01,Midwest,Outdoor Shades,Rep A,Website,4,193.34,773.36,2025-07
511107,2025-03-13,South,Outdoor Shades,Rep E,Website,5,1091.74,5458.7,2025-03
511108,2024-04-12,East,Window Treatments,Rep D,Website,5,188.61,943.05,2024-04
